name,event_name,round_type,section_1,section_2,section_3,section_4,section_5,time
William Pope,Bielsko-Biala,Qualifying,42.192,51.114,26.019999999999996,48.021000000000015,27.170999999999992,194.518
Daniel Liberal Castellanos,Bielsko-Biala,Qualifying,42.998,52.24999999999999,26.866000000000014,47.123999999999995,25.604000000000013,194.842
Evan Medcalf,Bielsko-Biala,Qualifying,42.105,51.99999999999999,26.209000000000003,47.83200000000002,27.033999999999992,195.18
Noah Hofmann,Bielsko-Biala,Qualifying,42.045,52.45100000000001,27.005999999999986,47.93900000000001,25.99000000000001,195.431
Douglas Vieira,Bielsko-Biala,Qualifying,43.214,52.199,26.067999999999998,46.93100000000001,27.034999999999997,195.447
Juan Fernando Muñoz,Bielsko-Biala,Qualifying,40.822,57.06700000000001,25.88799999999999,47.41199999999999,24.789999999999992,195.97899999999998
Jan Pajak,Bielsko-Biala,Qualifying,42.672,51.95400000000001,26.08999999999999,49.11399999999999,26.573000000000008,196.403
Oliver Zwar,Bielsko-Biala,Qualifying,47.773,51.392999999999994,25.421999999999997,45.785,26.089,196.462
Gabriel Neron,Bielsko-Biala,Qualifying,42.779,52.62999999999999,27.232000000000014,47.56699999999999,26.710000000000008,196.918
Sebastian Weinhandl,Bielsko-Biala,Qualifying,44.267,52.77,25.703999999999994,48.319,26.067000000000007,197.127
Ondrej Kolecík,Bielsko-Biala,Qualifying,42.733,52.823,26.697000000000003,48.60799999999999,26.266999999999996,197.128
Emile Rilat,Bielsko-Biala,Qualifying,43.043,52.71099999999999,27.016000000000005,48.009,26.634000000000015,197.413
Bryn Dickerson,Bielsko-Biala,Qualifying,42.899,53.407,26.688000000000002,47.78200000000001,27.067999999999984,197.844
Tomasso Campana,Bielsko-Biala,Qualifying,43.384,53.447,26.869,48.268000000000015,26.829999999999984,198.798
Sam Conroy,Bielsko-Biala,Qualifying,43.73,52.51500000000001,27.021,48.754000000000005,26.960999999999984,198.981
Thomas Ollier,Bielsko-Biala,Qualifying,43.058,53.284,26.712000000000003,49.434,26.578000000000003,199.066
Valentin Rohrmoser,Bielsko-Biala,Qualifying,42.108,52.017,28.394999999999996,49.67299999999999,27.324000000000012,199.517
Ross Kew,Bielsko-Biala,Qualifying,44.402,52.863,27.141999999999996,48.93300000000001,26.471000000000004,199.811
Fridolin Amiguet,Bielsko-Biala,Qualifying,43.296,55.053999999999995,27.29100000000001,48.011999999999986,26.486999999999995,200.14
Yuki Kushima,Bielsko-Biala,Qualifying,42.967,53.944,26.802999999999997,49.38900000000001,27.233000000000004,200.336
Jobe Gentle,Bielsko-Biala,Qualifying,42.648,52.454,25.23599999999999,52.507000000000005,27.55600000000001,200.401
Lewis Carr,Bielsko-Biala,Qualifying,42.536,58.804,25.554999999999993,47.46500000000002,26.076999999999998,200.437
Ross Ennis,Bielsko-Biala,Qualifying,44.249,53.64600000000001,27.389999999999986,49.24600000000001,26.601,201.132
Nikolas Kolle,Bielsko-Biala,Qualifying,44.559,53.89,26.917,50.24900000000001,26.938999999999993,202.554
Marius Perraudin,Bielsko-Biala,Qualifying,43.69,54.533,28.677999999999997,49.33800000000001,26.69399999999999,202.933
Samu Kauppinen,Bielsko-Biala,Qualifying,43.505,54.52299999999999,27.462000000000003,49.82900000000002,27.631999999999977,202.951
Jules Troillet,Bielsko-Biala,Qualifying,45.198,54.507,28.198999999999998,48.492999999999995,26.75800000000001,203.155
Angus Ferguson,Bielsko-Biala,Qualifying,43.731,53.223000000000006,28.480999999999995,50.68000000000001,27.20999999999998,203.325
Dani Sanchez Tell,Bielsko-Biala,Qualifying,44.895,54.654999999999994,28.009,49.251000000000005,27.329999999999984,204.14
Nico Lamm,Bielsko-Biala,Qualifying,42.281,51.678000000000004,26.956000000000003,46.384,36.974999999999994,204.274
Nico Schlebes,Bielsko-Biala,Qualifying,44.483,55.799,29.070000000000007,48.82599999999999,28.163999999999987,206.34199999999998
Vladimír Srnenský,Bielsko-Biala,Qualifying,44.545,55.17899999999999,28.537000000000006,49.88900000000001,28.808999999999997,206.959
Karolis Krukauskas,Bielsko-Biala,Qualifying,45.129,55.36299999999999,28.279000000000025,51.016999999999996,27.597999999999985,207.386
Steiner Julian,Bielsko-Biala,Qualifying,42.458,61.03200000000001,27.57899999999998,49.316,27.01600000000002,207.401
Maximilian Heck,Bielsko-Biala,Qualifying,46.506,55.393,28.22999999999999,51.084,28.129999999999995,209.343
Samuel Zbinden,Bielsko-Biala,Qualifying,44.855,55.389,30.241000000000014,51.099999999999994,29.07899999999998,210.664
Siim Savik,Bielsko-Biala,Qualifying,45.937,60.453,29.242000000000004,50.623999999999995,27.914999999999992,214.171
Armands Marcenkovs,Bielsko-Biala,Qualifying,46.477,57.32800000000001,29.076999999999998,52.50200000000001,32.63899999999998,218.023
Colin Mcelyea,Bielsko-Biala,Qualifying,41.847,52.576,25.825000000000003,71.979,27.50399999999999,219.731
Pawel Tyburski,Bielsko-Biala,Qualifying,46.502,57.452000000000005,29.82299999999998,51.09400000000002,36.809,221.68
Matouš Silovský,Bielsko-Biala,Qualifying,48.335,51.17300000000001,34.93799999999999,51.94300000000001,36.010999999999996,222.4
James Macdermid,Bielsko-Biala,Qualifying,43.71,52.78799999999999,26.388000000000005,74.18700000000001,28.728999999999985,225.802
George Brannigan,Bielsko-Biala,Qualifying,83.179,53.133999999999986,25.78400000000002,46.46199999999999,25.679000000000002,234.238
Karolis Gargasas,Bielsko-Biala,Qualifying,48.731,60.817,32.684,62.912000000000006,32.57400000000001,237.71800000000002
Christof Stulik,Bielsko-Biala,Qualifying,49.537,53.677,27.550999999999988,65.179,51.771000000000015,247.715
Arnau Miro Graslaub,Bielsko-Biala,Qualifying,47.801,91.093,27.665999999999997,53.81399999999999,30.140000000000015,250.514
Matteo Iniguez,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Andreas Theodorou,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Valentin Chatanay,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Erik Irmisch,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Denis Ivanov,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Wojciech Ranosz,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Cédric Taillefer,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Alix Francoz,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Ziobro Michal,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Tomas Peciukaitis,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Miran Vauh,Bielsko-Biala,Qualifying,NA,NA,NA,NA,NA,NA
Oisin Callaghan O,Leogang,Qualifying,33.636,44.37799999999999,39.516000000000005,38.69999999999999,33.10600000000002,189.336
Luca Shaw,Leogang,Qualifying,33.248,44.41400000000001,37.383999999999986,40.56700000000001,33.783000000000015,189.39600000000002
Troy Brosnan,Leogang,Qualifying,32.896,44.641000000000005,39.40599999999999,39.980000000000004,33.41399999999999,190.337
Bernard Kerr,Leogang,Qualifying,33.412,44.86300000000001,38.922,40.617999999999995,33.00399999999999,190.819
Toby Meek,Leogang,Qualifying,33.315,44.364000000000004,39.634,40.39800000000001,33.47399999999999,191.185
Loic Bruni,Leogang,Qualifying,32.779,44.751,38.501999999999995,41.346999999999994,33.82900000000001,191.208
Loris Vergier,Leogang,Qualifying,33.563,44.456999999999994,38.855000000000004,40.56,34.349999999999994,191.785
Danny Hart,Leogang,Qualifying,33.606,44.23799999999999,39.232,41.047,34.06200000000001,192.185
Amaury Pierron,Leogang,Qualifying,33.545,44.809,39.340999999999994,40.504999999999995,34.18100000000001,192.381
Thibaut Daprela,Leogang,Qualifying,33.488,45.676,39.666,40.70899999999999,33.22400000000002,192.763
Benoit Coulanges,Leogang,Qualifying,33.788,45.031000000000006,38.38199999999999,41.757000000000005,33.94800000000001,192.906
Ryan Kenneth Pinkerton,Leogang,Qualifying,34.769,44.847,40.05,39.59100000000001,33.77699999999999,193.034
Ronan Dunne,Leogang,Qualifying,33.403,45.883,39.212999999999994,40.94800000000001,34.460999999999984,193.908
Andreas Kolb,Leogang,Qualifying,34.089,45.381,39.553,41.18000000000001,33.968999999999994,194.172
Lachlan Stevens-Mcnab,Leogang,Qualifying,34.209,46.289,38.795,40.93799999999999,34.245000000000005,194.476
Rémi Thirion,Leogang,Qualifying,34.14,46.16,39.79600000000001,41.091999999999985,33.392000000000024,194.58
Charlie Hatton,Leogang,Qualifying,34.132,45.190000000000005,39.548,41.75200000000001,34.54299999999998,195.165
Oliver Davis,Leogang,Qualifying,34.225,45.10099999999999,40.07300000000001,41.271000000000015,34.55499999999998,195.225
Jakob Jewett,Leogang,Qualifying,33.688,45.208,39.801,40.72300000000001,35.85499999999999,195.275
Simon Chapelet,Leogang,Qualifying,34.401,45.464999999999996,39.053,41.46900000000001,34.94399999999999,195.332
Matt Walker,Leogang,Qualifying,33.41,45.277,39.417,42.29799999999999,34.985000000000014,195.387
Joe Breeden,Leogang,Qualifying,34.202,45.663,39.158,42.162000000000006,34.514999999999986,195.7
Jamie Edmondson,Leogang,Qualifying,33.857,46.616,38.92999999999999,41.97800000000001,34.34,195.721
Henri Kiefer,Leogang,Qualifying,34.134,46.199,40.039,42.08200000000001,33.596000000000004,196.05
Luke Matthew Williamson,Leogang,Qualifying,33.911,45.873999999999995,39.875,41.97,34.785,196.415
Greg Williamson,Leogang,Qualifying,34.512,45.30799999999999,38.65100000000001,43.87299999999999,34.170000000000016,196.514
Ethan George Craik,Leogang,Qualifying,32.846,44.690000000000005,40.152,41.039,37.81399999999999,196.541
Jackson Frew,Leogang,Qualifying,34.223,45.769999999999996,38.92100000000001,42.14999999999999,35.539000000000016,196.603
Reece Wilson,Leogang,Qualifying,34.114,46.37800000000001,39.747,41.208,35.38299999999998,196.82999999999998
Jordan Williams,Leogang,Qualifying,35.463,45.906,38.931,41.85100000000001,34.72999999999999,196.881
Gonçalo Bandeira,Leogang,Qualifying,34.513,46.25899999999999,39.43000000000001,41.406000000000006,35.34100000000001,196.949
Max Hartenstern,Leogang,Qualifying,34.322,45.598,38.446,44.159000000000006,34.464,196.989
Dan Slack,Leogang,Qualifying,34.005,44.927,41.033,42.626000000000005,34.41199999999998,197.003
Tyler Ervin,Leogang,Qualifying,34.258,46.11899999999999,39.193,43.22,34.34100000000001,197.131
Oliver Zwar,Leogang,Qualifying,34.748,45.981,39.684,42.117000000000004,34.66499999999999,197.195
Thomas Estaque,Leogang,Qualifying,34.069,45.492000000000004,40.54899999999999,42.06400000000001,35.25199999999998,197.426
Kye A'hern,Leogang,Qualifying,34.604,46.82000000000001,39.42099999999999,41.58700000000002,35.15699999999998,197.589
Sam Gale,Leogang,Qualifying,35.271,46.538,39.544,42.17899999999999,34.35700000000003,197.889
Kirk Mcdowall,Leogang,Qualifying,34.611,46.391,39.631,43.164,34.47200000000001,198.269
Dante Silva,Leogang,Qualifying,34.631,47.245999999999995,39.369,41.66000000000001,35.391999999999996,198.298
Bodhi Kuhn,Leogang,Qualifying,34.735,45.584999999999994,40.272000000000006,42.712,35.14599999999999,198.45
Loris Revelli,Leogang,Qualifying,34.249,46.945,40.17999999999999,42.629999999999995,34.59300000000002,198.597
Antoine Pierron,Leogang,Qualifying,34.402,46.676,39.53699999999999,42.46499999999999,35.61900000000003,198.699
Jackson Connelly,Leogang,Qualifying,34.718,46.831,40.21199999999999,42.15100000000001,34.80099999999999,198.713
Greg Minnaar,Leogang,Qualifying,34.227,47.07,39.122,43.167000000000016,35.27699999999999,198.863
Matteo Iniguez,Leogang,Qualifying,35.049,46.327999999999996,40.05600000000001,41.94699999999999,35.528999999999996,198.909
Antoine Vidal,Leogang,Qualifying,34.509,46.941,39.025999999999996,42.716999999999985,35.79600000000002,198.989
Adam Brayton,Leogang,Qualifying,35.883,46.73,40.57599999999999,40.738,35.107,199.034
Christoph Handl,Leogang,Qualifying,35.915,46.383,40.536,40.91999999999999,35.281000000000006,199.035
Léo Grisel,Leogang,Qualifying,34.838,47.07,39.831999999999994,41.73700000000001,35.77799999999999,199.255
Jacob Dickson,Leogang,Qualifying,34.506,46.089,40.141000000000005,43.432,35.108000000000004,199.276
Baptiste Pierron,Leogang,Qualifying,35.222,46.526999999999994,40.40100000000001,41.887,35.256,199.293
Mark Wallace,Leogang,Qualifying,35.284,47.098000000000006,40.001999999999995,42.11200000000001,34.903999999999996,199.4
Taylor Vernon,Leogang,Qualifying,34.931,46.03,39.465,44.44099999999999,34.57300000000001,199.44
Lino Lehmann,Leogang,Qualifying,35.404,47.364,39.07299999999999,42.47000000000001,35.423,199.734
Christopher Grice,Leogang,Qualifying,34.513,46.25000000000001,39.89999999999999,43.43500000000002,35.63799999999998,199.736
Angel Alonso Suarez,Leogang,Qualifying,35.149,46.569,39.08,43.619,35.331999999999994,199.749
Wyn Masters,Leogang,Qualifying,36.145,48.12099999999999,38.563,42.349000000000004,34.80600000000001,199.984
Simen Smestad,Leogang,Qualifying,35.359,46.626,39.846999999999994,43.22800000000001,34.966999999999985,200.027
Dylan Maples,Leogang,Qualifying,35.036,47.218,39.888999999999996,42.80799999999999,35.144000000000005,200.095
Samuel Blenkinsop,Leogang,Qualifying,35.254,48.354000000000006,38.988,43.36500000000001,34.58699999999999,200.548
Rastislav Baranek,Leogang,Qualifying,34.929,46.897999999999996,38.955,43.96400000000001,35.80499999999998,200.551
Luke Meier-Smith,Leogang,Qualifying,34.904,46.404999999999994,38.435,43.81800000000001,37.01599999999999,200.578
Jack Piercy,Leogang,Qualifying,34.717,47.512,39.772000000000006,42.589,35.996999999999986,200.587
Austin Dooley,Leogang,Qualifying,33.735,46.536,39.185,43.92100000000001,37.226,200.603
Dylan Levesque,Leogang,Qualifying,34.834,47.04599999999999,39.260000000000005,44.289,35.29599999999999,200.725
Antoine Rogge,Leogang,Qualifying,34.566,46.129999999999995,40.25,44.91499999999999,34.88300000000001,200.744
Seth Sherlock,Leogang,Qualifying,35.723,47.406000000000006,40.464,42.23899999999999,35.119,200.951
Denis Kohut,Leogang,Qualifying,35.353,48.163999999999994,39.607,42.08000000000001,35.77099999999999,200.975
Juan Fernando Muñoz,Leogang,Qualifying,35.215,46.277,40.43299999999999,42.831,36.22399999999999,200.98
Loïc Martin,Leogang,Qualifying,35.407,47.32900000000001,40.998999999999995,42.72600000000001,34.52799999999999,200.989
Onni Rainio,Leogang,Qualifying,34.623,46.910999999999994,40.42400000000001,43.510999999999996,35.572,201.041
Valentin Chatanay,Leogang,Qualifying,35.885,47.662,40.04600000000001,41.807,35.647999999999996,201.048
George Brannigan,Leogang,Qualifying,35.737,46.803999999999995,40.96900000000001,42.617000000000004,35.043000000000006,201.17000000000002
Noel Niederberger,Leogang,Qualifying,35.728,48.26499999999999,39.57900000000001,42.68199999999999,34.926000000000016,201.18
Brook Macdonald,Leogang,Qualifying,34.813,47.063,40.32499999999999,43.82900000000001,35.18000000000001,201.21
Philip Atwill,Leogang,Qualifying,34.379,45.531,40.80800000000001,45.747,34.827,201.292
Nathan Pontvianne,Leogang,Qualifying,35.226,46.897000000000006,41.422,42.67,35.19200000000001,201.407
Douglas Vieira,Leogang,Qualifying,34.58,47.098,40.128,44.039,35.786,201.631
Daniel Liberal Castellanos,Leogang,Qualifying,35.763,47.258,40.486000000000004,42.78299999999999,35.459,201.749
Rory Kirk,Leogang,Qualifying,35.48,48.496,39.724000000000004,42.54099999999998,35.578,201.819
Roger Vieira,Leogang,Qualifying,34.287,46.693999999999996,40.94000000000001,43.721999999999994,36.254999999999995,201.898
Gabriel Neron,Leogang,Qualifying,35.37,46.776999999999994,40.68600000000001,43.358000000000004,35.721000000000004,201.912
Ignacio Felipe Galleguillos Agurto,Leogang,Qualifying,35.556,47.358000000000004,40.407,43.224999999999994,35.44400000000002,201.99
Janis Lehmann,Leogang,Qualifying,35.546,46.891,40.762,43.556,35.399,202.154
William Hynes,Leogang,Qualifying,35.771,47.834999999999994,39.73100000000001,42.86999999999999,35.98000000000002,202.187
Tuhoto-Ariki Pene,Leogang,Qualifying,35.483,48.943000000000005,38.614999999999995,43.06299999999999,36.14100000000002,202.245
Sebastian Villa Holguin,Leogang,Qualifying,34.895,47.806999999999995,41.196,42.087999999999994,36.432000000000016,202.418
Simon Maurer,Leogang,Qualifying,35.732,47.245000000000005,38.90299999999999,44.703,36.06999999999999,202.653
Tegan Cruz,Leogang,Qualifying,35.819,47.611999999999995,40.822,42.132999999999996,36.485000000000014,202.871
Johan Garcin,Leogang,Qualifying,38.215,47.27199999999999,39.358000000000004,42.78399999999999,35.25800000000001,202.887
Evan Medcalf,Leogang,Qualifying,36.06,47.20099999999999,40.562,42.69800000000002,36.40799999999999,202.929
Constantin Ruetsch,Leogang,Qualifying,35.634,47.30499999999999,40.94200000000001,43.914000000000016,35.54799999999997,203.343
Nico Lamm,Leogang,Qualifying,35.475,47.07699999999999,40.358000000000004,44.17699999999999,36.34400000000002,203.431
Dom Platt,Leogang,Qualifying,34.608,47.543,40.465,44.21900000000001,36.696,203.531
Harry Molloy,Leogang,Qualifying,35.846,48.6,39.176,44.48899999999999,35.44200000000001,203.553
Noah Hofmann,Leogang,Qualifying,35.87,48.007,40.751000000000005,43.325,35.696,203.649
Nathan Kitchen,Leogang,Qualifying,35.712,48.16,40.083,43.556,36.168000000000006,203.679
Raphael Iniguez,Leogang,Qualifying,35.013,47.329,40.157,43.45500000000001,37.758999999999986,203.713
William Pope,Leogang,Qualifying,37.201,47.90200000000001,39.312,43.712,35.84699999999998,203.974
Kimi Viardot,Leogang,Qualifying,36.429,47.812,41.077,43.646,35.11099999999999,204.075
Thibault Laly,Leogang,Qualifying,35.001,47.546,40.903999999999996,44.16900000000001,36.745000000000005,204.365
Joshua Arcus,Leogang,Qualifying,35.816,46.753,39.327,47.378,35.339,204.613
Hayden Stead,Leogang,Qualifying,36.744,49.738,39.919,43.29700000000001,35.06100000000001,204.75900000000001
Kael Foale,Leogang,Qualifying,36.219,48.549,41.19499999999999,43.952,34.885999999999996,204.801
Lewis Carr,Leogang,Qualifying,36.538,48.397000000000006,41.086,43.614999999999995,35.167,204.803
