rank,protected,nr,name,uci_team,uci_id,nat,yob,speed,split_1,split_2,split_3,split_4,time,time_from_leader,dnf,dsq,dns,points,event_name,event_type,event_year,round_type,round_category,metadata_weather,metadata_temp_deg_c,metadata_distance_km,metadata_average_speed_kmh
43,FALSE,84,VIEIRA Roger,NA,10009164258,BRA,1994,51.253,43.279,107.941,153.096,209.514,233.845,10.023,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
44,FALSE,93,WILLIAMSON Matthew Luke,TRIPLE FIVE RACING,10061878809,GBR,2002,50.477,42.574,106.999,153.24099999999999,209.972,233.985,10.163,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
45,FALSE,59,PIERRON Antoine,COMMENCAL / SCHWALBE,10011102844,FRA,1999,52.662,43.294,106.77600000000001,152.735,209.88,233.989,10.167,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
46,FALSE,45,A'HERN Kye,KENDA NS BIKES UR TEAM,10043853983,AUS,2001,50.704,42.451,108.712,154.45600000000002,210.543,234.071,10.249,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
47,FALSE,44,DOOLEY Austin,COMMENCAL / SCHWALBE,10087908151,USA,2002,49.396,42.492,105.971,151.96,210.073,234.298,10.476,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
48,FALSE,115,SHERLOCK Seth,GWIN RACING,10050754929,CAN,2002,46.778,41.948,106.36,152.6,211.21699999999998,234.846,11.024,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
49,FALSE,75,MENOYO BUSQUETS Pau,COMMENCAL / SCHWALBE,10079233725,ESP,2003,49.751,43.322,106.157,150.773,210.22899999999998,235.04500000000002,11.223,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
50,FALSE,65,VIEIRA Douglas,NA,10010126679,BRA,1998,49.315,42.037,106.894,153.08100000000002,211.202,235.299,11.477,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
51,FALSE,57,SLACK Dan,POLE FACTORY RACING,10088103464,GBR,2002,51.02,43.407,108.05199999999999,153.5,211.21,235.303,11.481,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
52,FALSE,68,BRAYTON Adam,BNC RACING,10005386110,GBR,1988,51.078,42.425,106.399,152.606,211.291,235.316,11.494,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
53,FALSE,100,LEHMANN Lino,GAMUX FACTORY RACING,10094455247,SUI,2002,49.806,42.667,109.064,155.185,211.689,235.327,11.505,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
54,FALSE,72,PENE Tuhoto-Ariki,MS INTENSE RACING,10022183274,NZL,2001,50.934,42.193,107.27799999999999,153.078,210.789,235.335,11.513,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
55,FALSE,108,BRANNIGAN George,KENDA NS BIKES UR TEAM,10006834339,NZL,1992,49.696,42.367,107.256,153.689,211.326,236.06799999999998,12.246,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
56,FALSE,110,LANGEVIN Hugo,NA,10008551037,CAN,1995,49.532,43.966,108.86500000000001,155.019,212.436,236.19299999999998,12.371,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
57,FALSE,122,EDMONDSON Jamie,BNC RACING,10023865620,GBR,2001,46.753,42.119,106.882,153.61,212.564,236.36599999999999,12.544,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
58,FALSE,137,MACDONALD Brook,FORBIDDEN SYNTHESIS TEAM,10006429969,NZL,1991,47.368,42.766,108.917,155.56,212.69,236.372,12.55,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
59,FALSE,55,KIEFER Henri,CANYON CLLCTV PIRELLI,10080400048,GER,2005,49.559,47.389,110.815,156.198,212.739,236.623,12.801,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
60,FALSE,73,CASTELLANOS LIBERAL Daniel,NA,10081562028,ESP,2005,49.559,43.574,110.261,156.555,212.909,236.74099999999999,12.919,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
61,FALSE,88,MEDCALF Evan,EVOLVE RACING,10117081004,USA,2005,48.518,43.232,109.168,154.972,212.683,236.747,12.925,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
62,FALSE,123,MASTERS Wyn,THE GRAVITY CARTEL - ROGUE RACING,10004406107,NZL,1987,48.309,42.414,108.13300000000001,154.942,212.648,236.781,12.959,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
63,FALSE,79,VIGE Gaëtan,PROPAIN POSITIVE,10009826989,FRA,1998,48.335,43.845,108.019,154.52100000000002,212.304,237.115,13.293,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
64,FALSE,49,INTROZZI Stefano,NA,10032121027,ITA,2000,48.154,42.251,105.412,150.651,210.29,237.26,13.438,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
65,FALSE,85,PLATT Dom,CONTINENTAL ATHERTON,10083936104,GBR,2005,48.728,43.435,108.517,154.558,212.71699999999998,237.309,13.487,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
66,FALSE,107,VERNON Taylor,ZERODE RACING,10008728667,GBR,1996,49.315,42.927,107.945,155,213.395,237.447,13.625,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
67,FALSE,129,DAILLY Adrien,NA,10009562968,FRA,1996,50,42.944,108.513,155.74,213.441,237.53300000000002,13.711,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
68,FALSE,127,INIGUEZ Raphael,COMMENCAL ICSTUDIO,10066506113,FRA,2003,48.622,43.462,108.369,155.14600000000002,213.85,237.648,13.826,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
69,FALSE,37,MEIER-SMITH Remy,GIANT FACTORY OFF-ROAD TEAM - DH,10049212427,AUS,2004,49.127,43.196,108.913,154.75,213.671,237.695,13.873,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
70,FALSE,81,DICKSON Jacob,MS INTENSE RACING,10009453642,IRL,1997,47.393,42.266,106.961,153.927,211.942,237.805,13.983,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
71,FALSE,111,SHERRY Henry,NA,10079938791,CAN,2005,46.56,43.008,110.174,156.879,213.543,237.94,14.118,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
72,FALSE,91,GRICE Christopher,GEN-S,10073483443,USA,2003,49.505,43.196,109.37100000000001,155.515,214.369,238.053,14.231,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
73,FALSE,103,MOLLOY Harry,CONTINENTAL GT RACING,10006816454,GBR,1991,50.992,42.117,109.064,156.375,214.06900000000002,238.303,14.481,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
74,FALSE,76,ERVIN Tyler,NA,10065700306,USA,2002,51.136,43.415,109.934,156.063,214.05599999999998,238.434,14.612,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
75,FALSE,142,ROGGE Antoine,LAPIERRE ZIPP COLLECTIVE,10078163590,FRA,2002,46.973,42.957,107.667,154.338,214.323,238.63,14.808,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
76,FALSE,117,LALY Thibault,GOODMAN SANTACRUZ,10009533464,FRA,1997,49.834,43.163,109.16499999999999,156.22899999999998,214.747,239.041,15.219,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
77,FALSE,141,PATE Alden,THE GRAVITY COLLECTIVE,10092538586,USA,2004,48.309,43.593,110.513,156.786,215.006,239.051,15.229,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
78,FALSE,140,MASTERS Edward,PIVOT FACTORY RACING,10005560003,NZL,1989,48.309,42.744,108.239,155.936,214.4,239.18200000000002,15.36,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
79,FALSE,109,THOMPSON Wilson,NA,10054370908,CAN,2000,46.924,43.989,109.483,156.46,215.166,239.836,16.014,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
80,FALSE,118,STANTON Jed,RAW FUSION RACING,10113898087,AUS,2005,48.518,43.718,110.63,157.56900000000002,215.983,240.285,16.463,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
81,FALSE,83,LAFFEY Patrick,NA,10061015812,CAN,2002,45.965,44.123,111.24000000000001,157.18,215.993,240.938,17.116,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
82,FALSE,120,MULALLY Neko,FRAMEWORKS RACING,10007287613,USA,1993,49.451,42.519,110.463,158.00900000000001,216.742,240.95,17.128,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
83,FALSE,96,ENNIS Ross,NA,10016689741,IRL,2001,48.807,44.34,111.15,159.39600000000002,217.897,242.508,18.686,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
84,TRUE,10,SHAW Luca,CANYON CLLCTV FACTORY TEAM,10008813442,USA,1996,52.662,40.947,103.618,147.307,217.994,242.514,18.692,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
85,FALSE,42,PONTVIANNE Nathan,GOODMAN SANTACRUZ,10057982944,FRA,2005,49.779,42.84,107.48599999999999,152.038,218.70600000000002,242.756,18.934,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
86,FALSE,113,SUETOS Cole,NA,10049899915,USA,2001,48.622,44.468,112.05799999999999,159.937,218.712,243.064,19.242,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
87,FALSE,71,HOLGUIN VILLA Sebastian,PURERIDING BP RACING,10035267059,COL,2004,50.195,42.831,105.96600000000001,151.329,219.735,244.482,20.66,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
88,FALSE,133,GOODWILL Douglas,TRIPLE FIVE RACING,10082199194,GBR,2004,43.774,43.215,111.976,160.091,220.154,244.85,21.028,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
89,FALSE,97,IRMISCH Erik,YT MOB,10003777425,GER,1988,47.294,43.424,110.339,158.513,220.99,245.467,21.645,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
90,TRUE,23,STEVENS-MCNAB Lachlan,UNION - FORGED BY STEEL CITY MEDIA,10110184506,NZL,2004,53.318,41.608,103.838,147.992,221.287,245.588,21.766,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
91,FALSE,90,BURNS CONTRERAS Pedro,NA,10010632190,CHI,1997,47.12,43.498,112.089,160.941,221.273,246.319,22.497,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
92,TRUE,25,HATTON Charlie,CONTINENTAL ATHERTON,10009897014,GBR,1998,49.369,42.52,108.005,154.566,222.378,247.782,23.96,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
93,FALSE,126,CONTE Dylan,NA,10008180316,USA,1993,46.249,44.93,115.706,164.47899999999998,226.202,251.124,27.302,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
94,FALSE,135,KEARL Ryker,OUTLAW UNITED,10138285507,USA,2005,45.363,46.932,116.574,165.30700000000002,227.195,252.7,28.878,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
95,FALSE,70,CAPPELLO Davide,THE GRAVITY CARTEL - ROGUE RACING,10032715353,ITA,2004,41.958,42.171,106.893,153.065,224.974,255.394,31.572,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
96,FALSE,92,CUMMING Christopher,CONTINENTAL GT RACING,10017082286,IRL,2002,44.031,45.642,114.47399999999999,164.68,229.912,255.622,31.8,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
97,FALSE,134,JACKSON Liam,NA,10010008158,NZL,1997,42.413,44.577,114.892,165.327,230.086,255.933,32.111,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
98,FALSE,128,ABRIGO Joaquin,NA,10121157832,CHI,2000,47.022,47.956,120.743,172.335,234.38,259.843,36.021,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
99,FALSE,136,KIRSCHER Franck,NA,10005589507,FRA,1984,43,45.976,117.76599999999999,169.353,233.654,260.723,36.901,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
100,TRUE,24,HART Danny,CONTINENTAL GT RACING,10005470073,GBR,1991,52.053,41.147,104.219,148.79500000000002,255.416,280.853,57.031,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
101,FALSE,116,PEDERSON Jack,NA,10131672733,USA,2001,45.732,45.591,119.04599999999999,171.071,279.563,306.211,82.389,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
102,FALSE,132,GARCIA MARTINEZ Brandon,NA,10088763165,MEX,2003,42.214,47.423,155.118,211.88,280.195,306.578,82.756,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
103,TRUE,3,VERGIER Loris,TREK FACTORY RACING GRAVITY,10008723112,FRA,1996,51.694,41.744,104.082,149.35399999999998,287.439,316.32,92.49799999999999,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
104,TRUE,21,THIRION Rémi,GIANT FACTORY OFF-ROAD TEAM - DH,10005415715,FRA,1990,51.165,41.573,104.97399999999999,149.10399999999998,288.016,321.34,97.518,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,TRUE,26,DAPRELA Thibaut,NA,10072798480,FRA,2001,50.279,41.047,101.61,146.201,NA,NA,NA,TRUE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,74,HELLY Johnathan,NA,10063920960,CAN,2003,NA,43.201,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,TRUE,12,PIERRON Amaury,COMMENCAL/MUC-OFF BY RIDING,10008827283,FRA,1996,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,56,MEEK Toby,MEEKBOYZ RACING,10064077170,NZL,2004,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,66,MAES Martin,ORBEA FOX ENDURO TEAM,10009453945,BEL,1997,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,89,VAUH Miran,DORVAL AM COMMENCAL,10004274549,SLO,1982,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,99,MELAMED Jesse,CANYON COLLECTIVE FACTORY ENDURO,10016162103,CAN,1992,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,105,MCELYEA Colin,EVOLVE RACING,10112268588,USA,2004,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,119,DÉLANO URRUTIA Clemente,NA,10150668969,CHI,2004,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,124,CRUZ Tegan,KENDA NS BIKES UR TEAM,10051476062,CAN,2005,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,125,KITCHEN Nathan,THE GRAVITY COLLECTIVE,10060631549,USA,2005,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,143,WALKER Matthew,PIVOT FACTORY RACING,10005838875,NZL,1990,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
NA,FALSE,144,ZBINDEN Samuel,DORVAL AM COMMENCAL,10004334971,SUI,1983,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA,Mont-Sainte-Anne,World Cup,2024,Qualifying,Men Elite,Sunny,20,2.5,40.211
1,TRUE,8,BROSNAN Troy,CANYON CLLCTV FACTORY TEAM,10007307417,AUS,1993,52.144,40.25,101.902,146.088,199.367,222.195,0,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
2,TRUE,9,NORTON Dakotah,MONDRAKER FACTORY RACING,10010038167,USA,1992,52.539,41.401,102.703,146.846,200.494,223.64600000000002,1.451,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
3,TRUE,5,KOLB Andreas,CONTINENTAL ATHERTON,10009187092,AUT,1996,52.083,39.889,101.43299999999999,145.073,200.101,223.666,1.471,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
4,TRUE,1,BRUNI Loic,SPECIALIZED GRAVITY,10007544358,FRA,1994,50.876,40.9,102.086,145.935,200.805,223.811,1.616,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
5,TRUE,4,ILES Finn,SPECIALIZED GRAVITY,10090907774,CAN,1999,51.784,40.72,102.564,146.492,201.079,224.067,1.872,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
6,TRUE,13,DUNNE Ronan,MONDRAKER FACTORY RACING,10017006104,IRL,2002,52.879,40.413,102.419,146.247,201.489,224.39,2.195,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
7,FALSE,87,GWIN Aaron,GWIN RACING,10006516663,USA,1987,50.392,40.084,102.071,146.239,200.97899999999998,224.653,2.458,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
8,FALSE,33,JEWETT Jakob,PIVOT FACTORY RACING,10061612663,CAN,2003,52.786,41.038,103.72800000000001,147.299,201.389,224.65800000000002,2.463,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
9,FALSE,6,KERR Bernard,PIVOT FACTORY RACING,10006413094,GBR,1991,52.91,40.798,102.556,147.022,202.258,225.927,3.732,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
10,TRUE,10,SHAW Luca,CANYON CLLCTV FACTORY TEAM,10008813442,USA,1996,50.733,41.26,103.644,147.808,203.226,226.197,4.002,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
11,FALSE,23,STEVENS-MCNAB Lachlan,UNION - FORGED BY STEEL CITY MEDIA,10110184506,NZL,2004,49.917,41.724,103.882,148.242,203.175,226.273,4.078,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
12,FALSE,7,COULANGES Benoit,DORVAL AM COMMENCAL,10008194359,FRA,1994,50.167,41.315,104.024,148.606,203.062,226.313,4.118,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
13,FALSE,43,HARTENSTERN Max,CUBE FACTORY RACING,10011213584,GER,1999,51.136,41.264,103.53,147.91,202.911,226.314,4.119,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
14,FALSE,36,PINKERTON Ryan,MONDRAKER FACTORY RACING,10063826182,USA,2005,50.562,41.565,103.316,146.915,203.093,226.613,4.418,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
15,FALSE,35,MEIER-SMITH Luke,GIANT FACTORY OFF-ROAD TEAM - DH,10049212326,AUS,2002,50.876,40.598,103.211,147.985,203.572,226.725,4.53,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
16,TRUE,3,VERGIER Loris,TREK FACTORY RACING GRAVITY,10008723112,FRA,1996,52.539,41.633,103.464,148.837,203.994,227.176,4.981,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
17,FALSE,34,ESTAQUE Thomas,COMMENCAL ICSTUDIO,10008848505,FRA,1996,52.632,41.838,104.674,149.061,204.057,227.832,5.637,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
18,FALSE,46,SUAREZ ALONSO Angel,FRAMEWORKS RACING,10008831529,ESP,1995,50.533,40.941,104.348,149.511,204.395,227.853,5.658,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
19,FALSE,21,THIRION Rémi,GIANT FACTORY OFF-ROAD TEAM - DH,10005415715,FRA,1990,51.136,41.483,104.426,148.871,204.228,227.933,5.738,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
20,FALSE,29,MINNAAR Greg,NORCO FACTORY RACING,10002818640,RSA,1981,51.517,41.176,104.775,150.32999999999998,205.685,229.013,6.818,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
21,FALSE,59,PIERRON Antoine,COMMENCAL / SCHWALBE,10011102844,FRA,1999,51.429,41.938,104.244,149.411,205.307,229.053,6.858,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
22,FALSE,30,WILSON Reece,TREK FACTORY RACING GRAVITY,10009563271,GBR,1996,50.111,41.683,105.009,150.234,206.077,229.144,6.949,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
23,FALSE,86,WOOLLEY Kasper,YT MOB,10084574987,CAN,1999,52.204,42.529,105.51599999999999,150.36599999999999,205.596,229.438,7.243,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
24,FALSE,48,GREENLAND Laurie,SANTA CRUZ SYNDICATE,10009404738,GBR,1997,50.963,43.302,106.11099999999999,150.823,206.307,229.47899999999998,7.284,FALSE,FALSE,FALSE,NA,Mont-Sainte-Anne,World Cup,2024,Semi-Final,Men Elite,Sunny,20,2.5,40.505
